,LDA_Topic_0,LDA_Topic_1,LDA_Topic_2,LDA_Topic_3,LDA_Topic_4,LDA_Topic_5,LDA_Topic_6,LDA_Topic_7,LDA_Topic_8,LDA_Topic_9,LDA_Topic_10,LDA_Topic_11,LDA_Topic_12,LDA_Topic_13,LDA_Topic_14,LDA_Topic_15,LDA_Topic_16,LDA_Topic_17,LDA_Topic_18,LDA_Topic_19,LDA_Topic_20,LDA_Topic_21,LDA_Topic_22,LDA_Topic_23,LDA_Topic_24,LDA_Topic_25,LDA_Topic_26
홈페이지,0.00031921914,0.00022213087,1.3844458e-05,4.3301996e-05,0.0010580466,1.25488305e-05,0.0008865025,5.046457e-05,1.0285833e-05,7.0446804e-05,1.0974207e-05,0.00024996532,1.252568e-05,0.0014924662,0.00026402564,1.1105653e-05,0.0005991626,6.512786e-06,0.0008186536,0.00012628295,0.00020716616,0.0008692812,0.0009870536,1.8864812e-05,0.0005296615,5.2642936e-06,4.023333e-05
환경,0.0015711605,0.0008554178,0.0003366254,0.00277026,0.00052647584,0.000103977516,0.00410578,0.0017854458,0.0014565177,0.001363921,0.0003193231,2.599037e-05,0.0025117414,0.0032478017,0.002739634,0.0014049631,0.0019959158,0.00256575,0.0041605313,0.001962097,0.00406557,0.0008179581,1.8098377e-05,0.0018122771,0.00036747204,0.0032561088,0.0042634984
효과적,0.00070251845,0.0008000742,0.00033654663,0.000486144,2.8469209e-05,3.169634e-05,9.917749e-06,0.00032487043,0.0014282097,0.0013818322,0.00035908818,0.000115889685,2.0364334e-05,0.0001141064,2.4067533e-05,1.4835689e-05,0.0017789878,0.0019556833,1.0357832e-05,2.2179047e-05,0.0018824182,5.0678875e-05,2.0574584e-05,0.001299481,0.0018053645,0.0004038342,4.411958e-05
강사,0.00026463595,0.00018603457,1.2148268e-05,0.00046195948,2.778274e-05,0.0015961906,0.00222939,0.00016189665,7.847569e-06,0.00015762524,0.0023374008,1.4534177e-05,0.00017706164,0.00029008617,0.0014199462,2.2749246e-05,0.002260545,0.00027983898,1.2165761e-05,0.0010574543,0.0009881958,1.2811282e-05,0.0011547003,0.0009482728,0.00082479056,0.00018643272,4.2486223e-05
강의,0.005272227,0.00036905232,3.9735023e-05,0.00018390124,4.853934e-05,1.6994803e-05,0.0006228772,5.8901413e-05,1.1959614e-05,9.368858e-05,0.0023384735,0.009069114,0.0075079524,0.00030098547,1.8435192e-05,1.26268715e-05,0.0034334073,6.2246354e-06,2.2933737e-05,1.5687488e-05,0.00033849987,2.013643e-05,0.0029900314,0.0025338598,0.0052765394,8.658429e-05,6.0915077e-05
고도,4.5895078e-05,4.539356e-06,1.4439181e-05,0.00066888414,0.0010102612,0.0038759657,1.4070024e-05,0.0016897743,2.8217888e-05,1.4979167e-05,8.244717e-06,2.5308555e-05,0.0003712157,7.4980976e-06,1.1158538e-05,1.039891e-05,0.00013929766,0.00084020867,2.2827464e-05,2.9883118e-05,4.061786e-05,0.00024156437,1.2371602e-05,0.0005035039,1.0716474e-05,0.0013915756,3.9507213e-05
고도화,0.0003544241,0.00049095927,0.0008651666,0.0017010658,4.3470012e-05,0.0032120026,0.00016598498,0.004341811,0.00047526872,0.00020899448,9.171431e-05,0.00024450858,0.009627985,0.00010776395,0.0018520174,2.456473e-05,0.00043528544,0.0004382087,0.0040274207,0.0001078315,0.000100750345,6.273993e-05,0.000730083,0.0010783476,0.00027543525,0.0042828615,4.59652e-05
구사,0.0021611673,3.6395313e-06,1.0050066e-05,0.00024428157,2.458646e-05,4.929609e-05,6.178285e-06,0.0003830234,6.5749555e-06,7.893181e-06,7.905757e-06,1.2642234e-05,1.0635869e-05,6.899084e-05,0.00037342604,2.730323e-05,1.6175538e-05,0.00012484442,0.0012444127,1.3144238e-05,0.00011415826,4.403272e-06,7.7218965e-06,0.00043929418,1.279074e-05,1.39798685e-05,0.0053500906
구성,0.0008584412,0.00047942597,0.0012157877,0.0051973015,0.0012883726,7.9804246e-05,0.00039121322,0.0030868633,0.002209241,0.0030163089,0.00036589056,0.00078561855,0.00013105196,0.0051928097,0.0010892673,0.00029282254,0.002870785,0.0005240509,0.006432507,0.0007023941,0.0022587138,0.0010907206,0.0010466758,0.0010850825,0.0009112305,0.00074757583,4.8118312e-05
기관,0.0006358019,0.00068078045,0.0045105014,0.0038050301,0.0020287894,0.00026772165,5.9379003e-05,0.0027466356,0.0011606972,0.0011360454,0.00010302191,0.003414115,3.437669e-05,0.0033826411,0.0026926494,2.2895823e-05,0.001507258,0.0006337494,0.0026972508,0.00040349935,4.525606e-05,0.0032389478,0.00066642894,0.00014140915,0.0006301617,0.0010330841,0.0015714581
기본,0.00031984292,0.0015981072,3.6983187e-05,0.00021736594,3.274865e-05,3.7345635e-05,0.00031044526,5.049554e-05,0.000115898794,0.00055119925,0.0010278196,0.00022842901,4.766139e-05,0.0024754438,1.018096e-05,1.1594704e-05,0.0019942601,0.00037375692,1.828361e-05,0.0054036262,0.0006230438,1.3856019e-05,0.00032960137,0.00042682933,0.0005214451,0.00020741037,0.0023106302
노력,0.00041176245,0.0014620033,7.668168e-05,0.00084278017,0.00017660252,0.0029400624,0.0018739586,0.00035227844,0.00011486423,0.0031118288,0.0010336766,6.710667e-05,0.0018979583,0.00043741605,0.00042503365,0.00087701366,0.0017747899,0.0015408049,0.0002428155,0.0007401189,0.0020437937,0.0044884607,0.00068542716,0.0003599127,0.0047543608,0.00046128646,0.0018251099
대상,0.0038118784,0.0011491817,0.0057456237,0.0045675007,0.0005887467,0.011190063,0.0004029741,0.00074827427,0.004809928,0.003656705,0.004179392,0.009004278,0.005546923,0.0018280246,0.0010052314,0.004488906,0.0069105164,0.00035049158,0.003520439,0.00028069434,0.0016364274,0.0015264559,0.012122246,0.00126811,0.002037097,0.0028095236,0.00036623445
대학,0.0014478782,0.0011505326,4.2489693e-05,0.005618465,0.0012895982,7.0789065e-05,0.0005277996,0.0003705478,0.00063703797,8.4621206e-05,0.0031210291,0.0072555416,0.02446382,0.013574706,3.4019857e-05,2.9144254e-05,0.016445333,0.001393031,0.00030599828,5.5290784e-05,0.00043960256,0.0026817692,0.0008136623,0.0004110827,0.005318377,9.368269e-05,0.003622878
딥러닝,0.0019165073,0.0021899417,1.5057978e-05,0.0003686202,0.0010237043,2.2671335e-05,1.15623225e-05,0.00019413039,6.6564066e-06,0.00010866994,1.1030009e-05,0.00068401714,1.2714505e-05,0.002042595,9.725621e-06,1.5002231e-05,0.0002599371,1.0213317e-05,1.9057576e-05,1.2331822e-05,7.0275005e-06,5.9145077e-06,1.7889453e-05,1.6028567e-05,1.9432671e-05,2.5537043e-05,3.895714e-05
명령어,0.0004569365,2.5726672e-06,1.7432074e-05,6.3715224e-06,1.9809137e-05,0.00069026713,5.9385325e-06,0.00095568347,5.966427e-06,0.0002246885,7.792315e-06,1.1419287e-05,1.1383349e-05,5.752836e-06,8.136607e-06,1.24746875e-05,4.499999e-06,4.2728348e-06,6.7086826e-06,1.1833691e-05,0.00023862156,4.1990943e-06,0.0007787016,0.000432975,6.763455e-06,3.8864337e-06,3.813957e-05
목소리,0.004735945,0.0010740698,2.3645027e-05,0.00031131375,6.2409534e-05,8.054032e-05,0.0018912308,0.00022281062,0.0011678628,0.00015019333,2.0603778e-05,2.061138e-05,2.2130462e-05,2.010572e-05,2.3146016e-05,0.0026699917,0.0005146847,0.00063753116,0.0008874415,1.6171292e-05,0.00045306733,7.856556e-05,0.0005198481,0.004827211,0.0010405178,0.00030277885,4.7811594e-05
묘사,4.332861e-06,3.4492089e-06,6.800052e-06,7.2661123e-06,1.8286582e-05,9.864617e-06,6.0971124e-06,0.0005019077,5.928927e-06,6.8311647e-06,0.00021907478,1.0885636e-05,9.346462e-06,4.8614907e-06,7.6599335e-06,0.00085189403,3.861108e-06,3.615206e-06,5.9849276e-06,1.0556737e-05,3.2634487e-06,4.0419304e-06,7.97975e-06,0.000604136,0.00012855182,2.1936544e-06,0.0010809011
무상,4.127038e-06,2.550203e-06,6.291917e-06,4.2797135e-05,1.8798633e-05,1.0199587e-05,5.81872e-06,0.00079937937,0.00041557607,8.269828e-06,7.593887e-06,1.0873713e-05,2.3679773e-05,4.962142e-06,7.636513e-06,9.149359e-06,0.00025103433,3.7700418e-06,5.960212e-06,1.0615121e-05,3.2132007e-06,3.882679e-06,7.715332e-06,1.3936509e-05,5.1135044e-06,2.2697852e-06,3.9031675e-05
문서,0.0017278336,0.0003581772,0.0060528982,0.000654446,0.00017600985,0.00053526054,0.00012536938,0.0032996284,0.000116323994,0.0028896567,0.0005656904,0.00019875204,2.8002823e-05,8.66085e-06,0.001164365,0.00012330138,3.0879888e-05,0.00040853236,2.5771567e-05,4.761289e-05,1.0451199e-05,0.0012948945,2.3421371e-05,3.963156e-05,0.00055243314,1.5280237e-05,4.4280776e-05
배경,0.0015750118,0.00055942684,1.0402124e-05,0.00020764115,4.3214153e-05,0.0030915164,3.7415073e-05,0.0012573252,9.326217e-06,0.0001630917,0.00010949489,0.00083647075,0.00026764913,0.000741007,1.6349128e-05,1.6912902e-05,0.00046569752,0.00061519607,0.0041312706,1.4673365e-05,5.7051952e-06,0.00031924158,1.2685974e-05,0.0028094195,0.00016407578,0.0002965438,0.0014711574
별도,0.00010172374,0.00013259012,0.0017713144,0.0006139945,4.0616163e-05,1.9615713e-05,7.297412e-06,0.0013520615,0.0012472062,0.000345769,8.1499575e-06,0.00016008191,1.438855e-05,0.00041179592,0.0012176736,1.2088728e-05,2.0605958e-05,0.00032589753,0.00047634242,1.2820974e-05,1.694398e-05,5.7816237e-06,0.0007364021,0.00040429126,1.974918e-05,1.28684605e-05,3.9578288e-05
비디오,0.002196633,0.00011435146,1.9262103e-05,5.8193327e-05,3.5869056e-05,1.3423191e-05,0.00023942554,0.00045961398,0.0005218112,0.0003255075,1.6013917e-05,1.5006527e-05,1.585168e-05,2.7596067e-05,8.3399145e-06,1.6393782e-05,1.8619243e-05,8.68866e-06,0.00025453846,1.4153288e-05,4.0277315e-05,0.00024325385,1.315883e-05,0.00021501289,7.996396e-05,8.464313e-05,4.114561e-05
비용,0.0023531092,0.0027654646,0.0057699475,0.00079496694,0.0018770626,2.664269e-05,0.0011487775,0.0064119003,0.001825176,0.000343077,0.00091489695,0.003142361,0.00089056964,0.00058970944,0.0014482903,1.8789106e-05,0.0007556483,0.0028523153,6.690976e-05,0.00047052573,0.0001610475,0.0004001229,8.422608e-05,0.0004203641,0.00027968202,0.00041009393,5.3912296e-05
사용법,0.0006002802,6.8664296e-05,1.7128721e-05,0.00017658735,2.1978032e-05,1.0123314e-05,0.00065275753,3.136419e-05,9.552984e-06,8.5721695e-05,0.0005846798,5.5459754e-05,9.6795e-06,5.7171756e-06,8.96491e-06,1.1631063e-05,0.00010207241,3.9258e-06,7.5275e-06,0.00035103122,3.2864025e-06,4.284781e-06,7.702879e-06,0.00018025559,6.2978925e-06,2.3548914e-06,3.906449e-05
사이버,4.677862e-06,0.0004940189,7.7397235e-06,8.311824e-06,1.9717052e-05,1.4608284e-05,7.043791e-06,9.929957e-05,6.307179e-06,1.2305976e-05,9.238833e-06,1.20884115e-05,1.0914199e-05,0.0002801757,3.1479463e-05,1.0458821e-05,0.0038481622,6.117302e-05,1.6410335e-05,1.0887052e-05,3.416819e-06,0.00035270542,0.00047221835,1.5018697e-05,1.810798e-05,5.925884e-05,3.8035836e-05
산업,0.0029968047,0.0020969056,0.004723355,0.0059167473,0.0029084242,0.0002400499,0.0063198344,0.004750513,0.0023345326,0.008029963,0.0027741655,0.0018024448,0.007654478,0.010809889,0.0014600978,6.3266285e-05,0.0008267443,0.010591657,0.0001512575,0.0005033141,0.00040036917,0.008642707,0.0033277804,0.00026361024,0.0013573064,0.0019814307,0.00015497915
소통,0.0044829044,0.00013300667,0.00012150686,0.00023645724,0.0022269303,0.0066815442,0.0009999047,0.0001648866,0.00063798315,0.00070419774,1.4684197e-05,3.0005309e-05,0.009649475,8.0286945e-06,0.0016733875,1.3035422e-05,0.0005045657,0.0003076928,0.00023232277,0.00018408193,0.0012562745,0.0003283592,4.7455338e-05,0.0029901594,0.0023928748,0.0009974628,5.7731693e-05
소프트웨어,0.0014390101,0.0015351613,0.005860178,0.002019598,0.006307747,0.0024004148,0.00021074068,0.0012686054,1.5654778e-05,0.00026554838,0.0005131075,0.0028598483,3.2341304e-05,0.00022131637,0.00010206178,9.9718745e-05,0.001183257,0.0032967557,1.6935348e-05,2.6519521e-05,0.0012262776,0.000723133,0.00068987097,2.971936e-05,0.00043812167,0.0004217803,6.928575e-05
스크립트,0.0016052973,7.693475e-05,6.906275e-06,3.9938015e-05,2.4036288e-05,9.987296e-06,5.9073814e-06,3.3940058e-05,6.1427218e-06,1.0751921e-05,7.819002e-06,1.1120579e-05,9.703584e-06,4.990222e-06,7.697263e-06,1.0197548e-05,4.0674267e-06,3.7159473e-06,6.4707674e-06,1.0823359e-05,4.791782e-05,4.106891e-06,7.854411e-06,1.2820533e-05,5.3540953e-06,2.610148e-06,3.8072394e-05
실제,0.0043314756,0.0024448803,0.010381878,0.0008164937,0.0011845289,0.0021970107,0.004340935,0.0019508724,0.0012432693,0.0003977468,0.0019041075,0.002270337,0.00032375316,0.0010590494,1.80945e-05,0.0011423301,0.0005230423,0.00077252515,0.0038536387,0.0002752825,0.0013784602,5.8784426e-05,0.0007595668,0.0018215767,0.0010631817,0.0010378768,0.001087268
업로드,0.0019961065,2.7872748e-06,7.947402e-06,4.2673575e-05,2.3946612e-05,1.0865834e-05,7.245993e-05,5.7576854e-05,1.1277046e-05,9.389356e-06,7.960565e-06,1.468824e-05,1.1436731e-05,5.607225e-06,8.564148e-06,0.00054735155,9.466042e-05,6.480633e-05,7.184389e-06,1.08469085e-05,3.4092845e-06,4.382826e-06,1.5491725e-05,1.3915644e-05,5.145665e-06,0.00018684448,3.9013623e-05
에듀테크,0.00016827753,0.00012287893,0.00075881375,0.0008473221,2.486662e-05,0.0002345248,0.0013389047,0.000906696,0.00061508844,0.00789014,0.00019103328,7.109152e-05,0.0035695105,8.5397915e-05,3.381032e-05,0.0018510594,0.020275999,0.00013704294,0.002616944,0.0036931033,0.0044402787,2.0908185e-05,0.00012391775,0.003905665,0.00032355744,0.0137650715,5.3332653e-05
영상,0.015092504,0.00043502028,0.00041998381,0.0005916404,0.004299072,4.9759485e-05,0.007151881,0.0035763285,0.0012042556,0.0001562394,0.0005476303,0.0016368873,9.05465e-05,0.0011179094,1.9362682e-05,0.01836012,0.0007364991,0.00089456706,0.010562604,4.2428015e-05,7.126424e-05,0.00020449613,0.005502347,0.0011724727,0.000835119,0.00039500504,5.3032596e-05
온라인,0.001858406,0.00088010676,3.0810137e-05,0.0007776923,0.0010996088,9.10017e-05,0.0026442886,0.0010923274,0.0010051349,0.0020424495,0.0016039774,0.008337107,0.012686889,0.0015397031,0.0027599754,0.000488998,0.0054567964,0.00036581844,0.00035996985,0.00017941727,0.0013747532,0.00097096316,0.005416497,0.0009479653,0.0009554204,0.0034626815,4.947439e-05
요소,0.001320649,0.00070597813,9.39523e-05,6.414495e-05,3.051856e-05,0.00053301343,0.0003174059,0.0008186737,9.1450265e-06,0.0009529735,0.0010778431,0.000714408,0.00021345029,9.158725e-05,5.325129e-05,0.0045548067,3.4228968e-05,0.00039059838,0.0020689315,2.7740894e-05,0.00030474135,0.0004916193,0.00037519968,0.0019777294,7.708182e-05,0.0014877255,4.4635046e-05
움직임,0.0013161047,5.817856e-06,6.6655093e-06,1.1650093e-05,2.5947536e-05,1.0561708e-05,6.3644907e-06,5.6714885e-05,6.441467e-06,0.0001602373,0.00029274722,1.34702805e-05,1.0442357e-05,0.00031025888,8.336334e-06,0.0005803535,4.0532186e-06,2.9169778e-05,6.4585993e-06,1.1696442e-05,3.3872661e-06,1.5953512e-05,7.789802e-06,2.5570285e-05,0.00013204236,0.0002230529,3.8685466e-05
윤리,0.00051879743,0.0032561705,1.9490177e-05,3.767374e-05,2.7251337e-05,6.278666e-05,0.0021019056,1.4296485e-05,6.619746e-05,0.00048040424,0.0021027748,1.657592e-05,0.0001774321,2.962872e-05,0.016480824,4.6731235e-05,0.00021892478,0.00036748487,1.0015743e-05,3.2960186e-05,0.0008937243,0.0001988361,0.0012061107,0.00053112314,0.00027283118,2.6589829e-05,4.2797197e-05
음성,0.014644464,0.00019633348,2.8017019e-05,0.003993247,0.0013427585,0.0018925156,0.00074747106,0.00064483547,5.2074774e-05,0.0005482504,1.1548658e-05,0.0010150527,0.0043679746,4.3646756e-05,1.29143045e-05,0.00081120303,8.069754e-05,0.00028038482,0.009530893,2.3819033e-05,0.00026107923,0.00021059225,6.322125e-05,0.00037525193,0.00014180779,0.0012731527,4.2292773e-05
음악,0.0019378026,3.2252843e-05,1.9701185e-05,0.0006778575,4.884802e-05,2.7839988e-05,0.0014192379,5.246843e-05,1.8133485e-05,0.00026766938,5.4780165e-05,0.0004843253,2.8399383e-05,0.0012467994,1.3960771e-05,3.6424375e-05,0.00030740263,0.0009632709,0.0018727221,2.668772e-05,0.0015609186,1.4390283e-05,0.0077245124,0.0056065624,0.0005698362,0.0003988776,5.117346e-05
자동,0.00564279,0.00018849644,4.3923723e-05,0.0044173263,0.001526337,8.0277656e-05,0.00018522309,0.0027942392,0.0011832681,0.0015410774,0.00013138086,0.00074361975,0.007721604,0.00014179667,5.5494373e-05,0.00062527816,0.0002420307,0.003483623,0.00062610686,6.5344575e-05,0.00028676202,0.00015416704,2.6707334e-05,0.00093224423,0.00073481473,0.00037146485,4.3303855e-05
자연,0.003458467,0.0010365695,0.00058770407,0.00030382143,3.7227805e-05,0.0064441087,0.00015726933,0.001149923,1.3279884e-05,0.00017497185,0.00096167624,2.6288662e-05,5.982763e-05,6.1346655e-05,0.00021044975,0.00023478446,0.00010324412,0.00033233876,0.008070326,1.755989e-05,0.0015831825,0.00017882526,4.444674e-05,0.0024171527,0.00033669686,0.0033426005,5.1361312e-05
전문,0.0056088637,0.0017819044,0.0045728046,0.0010942847,0.0025923299,0.00087982905,0.00029996128,0.004452964,0.00041650908,0.0070163924,0.0007989344,0.0039099525,0.00035978557,0.013536087,0.0014363473,0.0003633553,0.0006915752,0.004029236,0.0009610531,0.0006901978,0.0011697214,0.00056734594,0.0014513178,0.00078332814,0.00073337334,0.0032678854,5.6541932e-05
전반,0.0015474252,0.00023764369,1.7144566e-05,0.0016345879,0.0010803661,1.472282e-05,0.00032671625,0.0009991359,0.0007843458,0.0013264803,0.00079178246,0.00015543897,6.283029e-05,0.0016115092,0.00044473645,1.0971171e-05,0.00027032616,7.9575286e-05,0.00025355202,6.426041e-05,6.1807623e-06,4.3132666e-05,2.1629938e-05,1.7492785e-05,0.0010469597,0.00038084234,3.937065e-05
전환,0.00086030836,0.00090205815,0.0028029191,0.0019010032,3.835725e-05,3.947274e-05,0.00087841594,0.0003481945,3.186918e-05,0.00054039794,0.006602136,0.0034093086,0.006226149,0.0008509016,0.00090631406,1.605317e-05,0.0009801147,0.0015870532,4.8935985e-05,0.0003175439,0.0017726484,0.001941125,0.0015589042,0.00053545943,0.0016099578,0.0029280563,8.784255e-05
절감,0.0005682829,2.6549325e-05,0.004344672,0.0002928262,0.0011731285,1.7310273e-05,6.2508057e-06,0.0020053536,8.779852e-06,0.00026507775,1.0233115e-05,0.0014046124,0.00074111996,0.0003759506,0.0011185682,1.4602782e-05,1.4085562e-05,0.0016031234,1.0028216e-05,1.29321625e-05,5.3924637e-06,6.2432046e-06,1.1983202e-05,6.0336828e-05,8.772871e-06,5.371054e-06,3.8362923e-05
제작,0.012747674,6.352563e-05,0.00042595234,0.0045250584,0.0023746348,0.0026851606,0.0019846472,0.0053555113,1.9692583e-05,0.0059551024,0.00064850965,0.0006086864,0.00076158217,0.0030847178,3.2538002e-05,0.0072150524,0.0036828278,0.002308791,0.010439437,0.00016127767,0.00057973695,0.00014153028,0.004813558,0.00050178263,0.0003762357,0.0013097711,4.6885325e-05
집중,0.0004990031,0.0020738335,0.0053816726,9.855209e-05,0.0005678634,0.0005393559,4.040607e-05,0.0029408233,0.0004779497,0.00078711327,0.0020616325,0.0009097635,0.00012846763,0.0023866494,0.0013166144,0.0001817029,0.0016804687,0.0006914913,8.722781e-05,0.002092189,0.0012599118,0.0004585565,0.0007008305,0.0015514028,0.0013688917,0.0022747114,7.969972e-05
촬영,0.0016888925,0.00030841585,1.696268e-05,0.00035114554,4.1853556e-05,1.1724675e-05,0.00068285724,0.0011178805,9.033085e-06,8.266355e-06,8.06388e-06,1.4372878e-05,1.159723e-05,0.00028262855,7.948657e-06,1.1760506e-05,0.00023997562,4.3705404e-06,0.0012364765,1.3354247e-05,3.9648457e-06,6.107869e-06,0.000789566,1.7753879e-05,6.890263e-06,3.0551797e-05,4.0014907e-05
텍스트,0.013020017,0.0011784016,9.29202e-05,0.0029509806,0.0007358703,0.0007260069,0.00010183609,0.0019172812,0.00016092598,0.00013827717,3.1281048e-05,0.00055097527,0.0018891105,1.34486445e-05,1.2172623e-05,0.0008783098,1.6544063e-05,0.00036490892,0.0008336598,0.0068711736,0.0016895736,0.00017329415,0.0005200732,0.00028269473,0.0015119171,0.000114932096,5.1686853e-05
특징,0.0015339111,0.00025897805,0.001721929,0.0003825148,0.0011069648,0.0016271629,1.28892725e-05,0.0020554124,0.00044773603,0.0007759279,0.00027244462,8.250523e-05,0.0032079967,0.00041474303,0.001659841,0.0030947686,0.00020080754,0.0010311867,0.0020228417,0.0051429076,0.00023008753,1.4351285e-05,4.832075e-05,0.0011245519,0.00044085918,0.0016855437,0.0006781076
평가,0.0013815912,0.0023586056,0.013197695,0.035069667,4.6890607e-05,0.00035804024,0.00031646842,0.0034992143,0.003273343,0.006377592,0.008433465,0.00065986515,0.014739359,0.0025966654,0.0018385035,0.00062053115,0.005175323,0.0028851242,0.000532881,3.799202e-05,0.0018724614,0.0018516616,0.00084585,0.0022057784,0.0020503236,0.0011853663,9.26561e-05
품질,0.0007489766,4.3241893e-05,0.0015864354,7.192332e-05,0.0010640813,1.5172511e-05,8.987298e-06,0.0014257052,6.6063185e-06,0.0008894993,1.9023082e-05,0.0007011237,1.5817343e-05,2.0620131e-05,0.00023250566,1.6180298e-05,2.868382e-05,0.0013977854,1.20413215e-05,1.6151385e-05,0.00028149792,0.0002484028,1.0661537e-05,2.4143099e-05,0.0001363724,0.00020818098,3.967609e-05
프로그램,0.00077551964,0.00048498547,0.00049601693,0.005507727,0.0022111384,0.0027162966,0.0016991305,0.00017307214,0.0015674583,0.008832186,0.00433899,0.0053751827,0.0031653522,0.016593132,0.0035765087,0.0025190571,0.010431413,0.0010714058,0.0022912908,0.0007983196,0.0048359632,0.00081643066,0.0022157868,0.0019202268,0.004870813,0.00245164,0.0001463926
합성,0.0040342566,0.00039119518,8.273767e-06,0.001955586,3.076359e-05,1.2083347e-05,9.749751e-06,0.00012397014,6.224877e-06,1.1431365e-05,1.4094501e-05,1.4220494e-05,0.0002626153,8.767541e-06,8.907556e-06,0.0011500999,6.752643e-06,3.5341902e-05,8.833437e-06,1.1193947e-05,4.259421e-06,0.00018367141,8.954106e-06,4.0000737e-05,6.70052e-06,0.00016552831,4.2144853e-05
